Year,Month,State,Location,Food,Ingredient,Species,Genus,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2010,October,Florida,Prison/Jail,"Rice, White","Rice, White",Bacillus cereus,Bacillus,,Confirmed,103,0,0
2010,July,Tennessee,Restaurant,"Rice, White","Rice, White",Bacillus cereus,Bacillus,,Confirmed,22,0,0
2010,January,Florida,Catering Service; Grocery Store,"Chicken, Roasted; Pork, Roasted",Chicken; Pork,Bacillus cereus,Bacillus,,Confirmed,17,0,0
2010,November,Florida,Restaurant,Various Mexican Food Items,,Bacillus cereus,Bacillus,,Suspected,12,0,0
2010,January,Pennsylvania,Private Home/Residence; Grocery Store,"Beef, Stew; Potato Salad",,Bacillus cereus,Bacillus,,Confirmed,11,0,0
2010,August,West Virginia,,Pizza,,Bacillus cereus,Bacillus,,Confirmed,10,2,0
2010,April,California,Prison/Jail,Potatoes,,Bacillus cereus,Bacillus,,Confirmed,9,0,0
2010,June,Pennsylvania,Restaurant,"Rice, White; Noodles, Wonton","Rice, White",Bacillus cereus,Bacillus,,Confirmed,6,0,0
2010,May,California,Restaurant,"Rice; Beans, Unspecified",,Bacillus cereus,Bacillus,,Suspected,5,0,0
2010,March,Florida,Grocery Store,"Pork, Unspecified","Pork, Other",Bacillus cereus,Bacillus,,Suspected,3,0,0
2010,July,Florida,Restaurant,Lentil Soup,,Bacillus cereus,Bacillus,,Suspected,3,0,0
2010,February,Florida,Restaurant,Rice Pilaf,"Rice, White",Bacillus cereus,Bacillus,,Suspected,2,0,0
2010,October,Florida,Restaurant,,,Bacillus cereus,Bacillus,,Suspected,2,0,0
2010,October,Tennessee,,Chicken And Rice,,Bacillus cereus; Staphylococcus aureus,Bacillus,,Confirmed; Confirmed,39,0,0
2010,June,Florida,Restaurant,"Salmon, Unspecified",,Bacillus unknown,Bacillus,,Suspected,2,0,0
2010,September,New York,Banquet Facility,"Clams, Raw",Clams,Campylobacter jejuni,Campylobacter,,Confirmed,68,2,0
2010,March,Multistate,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,,Confirmed,25,0,0
2010,February,Pennsylvania,,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,22,3,0
2010,January,New York,,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,,Confirmed,20,1,0
2010,August,Florida,Prison/Jail,Coleslaw; Broccoli; Gravy,,Campylobacter jejuni,Campylobacter,,Confirmed,19,0,0
2010,February,Indiana,,,,Campylobacter jejuni,Campylobacter,,Confirmed,18,,0
2010,May,Michigan,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,,Confirmed,11,0,0
2010,December,Vermont,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,,Confirmed,11,0,0
2010,May,Pennsylvania,Restaurant,Chicken,,Campylobacter jejuni,Campylobacter,,Confirmed,10,0,0
2010,July,North Dakota,Private Home/Residence,"Whole Milk, Unpasteurized",,Campylobacter jejuni,Campylobacter,,Suspected,7,0,0
2010,September,South Carolina,,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,7,0,0
2010,August,Vermont,,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,6,0,0
2010,May,Maryland,Restaurant,,,Campylobacter jejuni,Campylobacter,,Suspected,4,0,0
2010,May,Pennsylvania,Restaurant,,,Campylobacter jejuni,Campylobacter,,Confirmed,4,0,0
2010,October,Pennsylvania,Private Home/Residence,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,4,1,0
2010,January,Colorado,,Cheese Curds,"Milk, Whole Milk Pasteurized",Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2010,May,Virginia,Private Home/Residence,,,Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2010,August,Minnesota,Private Home/Residence; Catering Service,,,Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2010,October,Massachusetts,Restaurant,,,Campylobacter jejuni,Campylobacter,,Confirmed,3,0,0
2010,February,Colorado,Restaurant,"Liver, Beef","Liver, Beef",Campylobacter jejuni,Campylobacter,,Confirmed,2,0,0
2010,March,Illinois,,Raw Milk,,Campylobacter jejuni,Campylobacter,,Confirmed,2,0,0
2010,May,Massachusetts,,"Milk, Whole Milk Unpasteurized",,Campylobacter jejuni,Campylobacter,,Confirmed,2,1,0
2010,July,Minnesota,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Pasteurized",Campylobacter jejuni; Cryptosporidium parvum,Campylobacter,,Confirmed; Confirmed,7,0,0
2010,April,Texas,,,,Campylobacter unknown,Campylobacter,,Confirmed,39,0,0
2010,January,Arizona,Private Home/Residence,"Milk, Whole Milk Unpasteurized; Cheese, Unspecified, Unpasteurized","Milk, Whole Milk Unpasteurized; Milk, Whole Milk Unpasteurized",Campylobacter unknown,Campylobacter,,Confirmed,15,1,0
2010,May,Michigan,Private Home/Residence,,,Campylobacter unknown,Campylobacter,,Suspected,5,2,0
2010,August,Georgia,Prison/Jail,,,"Campylobacter unknown; Escherichia coli, Shiga toxin-producing",Campylobacter,O157:H7,Confirmed; Confirmed,16,7,0
2010,May,California,Private Home/Residence,"Fish, Buffalo",,Chemical or toxin,Chemical,,Suspected,2,1,0
2010,October,Florida,Private Home/Residence,Fish Eggs,,Chemical or toxin,Chemical,,Suspected,2,0,0
2010,November,New York,Private Home/Residence,"Fish, Grouper",,Ciguatoxin,Ciguatoxin,,Confirmed,11,0,0
2010,August,New York,Private Home/Residence,Barracuda,"Fish, Baracuda",Ciguatoxin,Ciguatoxin,,Confirmed,6,2,0
2010,August,New York,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,,Confirmed,4,1,0
2010,April,California,,"Fish, Mackeral",,Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2010,August,New York,Restaurant,Barracuda,"Fish, Baracuda",Ciguatoxin,Ciguatoxin,,Confirmed,2,0,0
2010,March,Alaska,,"Seal, Blubber; Seal, Oil",,Clostridium botulinum,Clostridium,,Confirmed,2,1,0
2010,December,Alaska,Private Home/Residence,"Salmon, Salted",,Clostridium botulinum,Clostridium,,Confirmed,2,1,0
2010,February,North Carolina,,,,Clostridium perfringens,Clostridium,,Confirmed,353,,0
2010,April,South Carolina,Prison/Jail,"Spaghetti, Unspecified",,Clostridium perfringens,Clostridium,,Confirmed,250,0,0
2010,November,Kansas,Private Home/Residence,Turkey,Turkey,Clostridium perfringens,Clostridium,,Confirmed,135,1,0
2010,November,Florida,Catering Service,"Chicken, Baked",,Clostridium perfringens,Clostridium,,Suspected,95,0,0
2010,May,Louisiana,,,,Clostridium perfringens,Clostridium,,Confirmed,54,3,3
2010,June,Tennessee,Camp,Beef,Beef,Clostridium perfringens,Clostridium,,Suspected,54,0,0
2010,January,Missouri,Restaurant,"Taco, Beef; Rice",,Clostridium perfringens,Clostridium,,Confirmed,48,0,0
2010,May,California,Catering Service,"Fajita, Chicken",,Clostridium perfringens,Clostridium,,Suspected,43,0,0
2010,June,Iowa,,"Pork, Bbq",,Clostridium perfringens,Clostridium,,Confirmed,35,2,0
2010,April,New York,Prison/Jail,Mexican Corn,,Clostridium perfringens,Clostridium,,Confirmed,32,0,0
2010,August,Kansas,Private Home/Residence,Ground Beef,,Clostridium perfringens,Clostridium,,Confirmed,28,2,0
2010,September,New York,,Corn,Corn,Clostridium perfringens,Clostridium,,Suspected,27,0,0
2010,August,New York,Catering Service,Pulled Pork,Pork,Clostridium perfringens,Clostridium,,Suspected,25,0,0
2010,May,Minnesota,Restaurant,Meats,,Clostridium perfringens,Clostridium,,Confirmed,24,0,0
2010,September,New York,Catering Service,Roast Beef,Beef,Clostridium perfringens,Clostridium,,Confirmed,22,0,0
2010,September,Washington,Catering Service,"Gumbo, Unspecified",,Clostridium perfringens,Clostridium,,Suspected,22,0,0
2010,March,Virginia,Private Home/Residence,Taco Meat,Ground Beef,Clostridium perfringens,Clostridium,,Confirmed,20,0,0
2010,March,Minnesota,Restaurant,Vegetables,,Clostridium perfringens,Clostridium,,Suspected,19,0,0
2010,September,Minnesota,Catering Service,"Turkey, Other",,Clostridium perfringens,Clostridium,,Confirmed,18,0,0
2010,January,Minnesota,Restaurant,Meats,,Clostridium perfringens,Clostridium,,Suspected,17,0,0
2010,June,Georgia,Office/Indoor Workplace,"Ground Beef, Meatloaf",,Clostridium perfringens,Clostridium,,Confirmed,13,1,0
2010,May,Wisconsin,Private Home/Residence,"Chicken, Other",,Clostridium perfringens,Clostridium,,Confirmed,10,0,0
2010,May,Wisconsin,Catering Service,,,Clostridium perfringens,Clostridium,,Suspected,9,0,0
2010,July,Washington,,Meats,,Clostridium perfringens,Clostridium,,Confirmed,9,0,0
2010,April,South Carolina,Restaurant,"Refried Beans, Unspecified",,Clostridium perfringens,Clostridium,,Confirmed,7,0,0
2010,October,California,Restaurant,"Pie, Sugar Free",,Clostridium perfringens,Clostridium,,Suspected,6,0,0
2010,December,New York,Restaurant,Chicken Rollup,,Clostridium perfringens,Clostridium,,Suspected,5,0,0
2010,March,New York,Restaurant,"Rice, White; Black Beans; Refried Beans, Unspecified; Rice, Yellow; Chicken, Unspecified",,Clostridium perfringens,Clostridium,,Suspected,4,0,0
2010,April,Washington,Restaurant,Beef,,Clostridium perfringens,Clostridium,,Confirmed,4,0,0
2010,August,Wisconsin,,,,Clostridium perfringens,Clostridium,,Suspected,4,0,0
2010,March,Florida,Restaurant,Cuban Sandwich,,Clostridium perfringens,Clostridium,,Suspected,3,0,0
2010,June,California,Restaurant; Catering Service,Chicken; Beef,,Clostridium perfringens; Bacillus cereus,Clostridium,,Suspected; Suspected,44,0,0
2010,August,Tennessee,Private Home/Residence,"Bbq, Unspecified; Chicken, Bbq; Sausage",,"Escherichia coli, Enteroaggregative; Campylobacter other",Escherichia,Unknown,Confirmed; Confirmed,6,1,0
2010,March,Hawaii,Restaurant,,,"Escherichia coli, Enteropathogenic",Escherichia,O157,Confirmed,7,4,0
2010,January,California,Banquet Facility,"Sandwich, Unspecified; Potato Salad",,"Escherichia coli, Enterotoxigenic",Escherichia,O6:H16,Suspected,19,0,0
2010,October,Multistate,Grocery Store,Gouda Cheese (Unpasteurized Milk),"Milk, Unpasteurized","Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,38,15,0
2010,April,Multistate,Fast Food Restaurant; Fair/Festival; School/College/University,"Romaine Lettuce, Unspecified",Romaine Lettuce,"Escherichia coli, Shiga toxin-producing",Escherichia,O145,Confirmed,31,14,0
2010,July,Arizona,Fast Food Restaurant,Pico De Gallo,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,16,5,0
2010,July,Minnesota,Unknown,Mexican Wheat Snack,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,11,4,0
2010,June,Multistate,Private Home/Residence,Bison,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,10,,
2010,May,Multistate,Grocery Store,Ground Beef,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,9,,
2010,May,Minnesota,,Dairy,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,8,5,0
2010,July,Ohio,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,8,3,0
2010,August,Multistate,Private Home/Residence,Ground Beef,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,8,5,0
2010,December,Multistate,Private Home/Residence,"Nuts, Hazelnuts",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,8,3,0
2010,February,California,Unknown,"Ground Beef, Unspecified",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,7,0,0
2010,October,Maryland,,"Apple Cider, Unpasteurized",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,7,4,0
2010,November,Multistate,,Sausage,,"Escherichia coli, Shiga toxin-producing",Escherichia,O45,Confirmed,7,3,0
2010,February,Washington,,"Milk, Whole Milk Unpasteurized",,"Escherichia coli, Shiga toxin-producing",Escherichia,O26:H11,Confirmed,6,0,0
2010,September,Idaho,Fair/Festival,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O121:H19,Confirmed,6,3,0
2010,June,Oregon,Unknown,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,4,0
2010,June,Utah,,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,4,0,0
2010,February,Tennessee,Private Home/Residence,"Milk, Whole Milk Unpasteurized",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,3,0,0
2010,June,Multistate,,Ground Beef,,"Escherichia coli, Shiga toxin-producing",Escherichia,O26,Confirmed,3,,
2010,June,New York,,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,3,1,1
2010,August,Maine,,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,3,1,0
2010,October,Idaho,Private Home/Residence,"Beef(Fresly Killed Cow), Raw And/Or Undercooked",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,3,3,0
2010,December,Illinois,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,3,1,0
2010,March,Colorado,Restaurant,,,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,2,1,0
2010,May,Washington,,"Milk, Whole Milk Unpasteurized",,"Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7,Confirmed,2,1,0
2010,June,Colorado,,"Goat Milk, Unpasteurized","Goat Milk, Unpasteurized","Escherichia coli, Shiga toxin-producing; Campylobacter jejuni",Escherichia,O157:H7,Confirmed; Confirmed,30,2,0
2010,November,Minnesota,School/College/University,Venison,Venison,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Escherichia,O103:H2; O145:NM,Confirmed; Confirmed,29,2,0
2010,November,Oklahoma,Prison/Jail,Multiple Foods,,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7; O84:NM,Confirmed; Confirmed,21,0,0
2010,September,Multistate,Restaurant; Banquet Facility; Grocery Store,"Multiple Cheeses, Unpasteurized",,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Escherichia,O157:H7; O157:NM (H-),Confirmed; Confirmed,8,,
2010,May,Virginia,Restaurant,,,Giardia intestinalis,Giardia,,Confirmed,5,1,0
2010,November,California,,Cake,,Hepatitis A,Hepatitis,,Confirmed,6,1,0
2010,August,Ohio,Private Home/Residence,"Grapes, Unspecified",,Hepatitis A,Hepatitis,,Confirmed,5,5,0
2010,February,Washington,Fast Food Restaurant,"Burrito, Unspecified",,Hepatitis A,Hepatitis,,Confirmed,2,0,0
2010,May,Hawaii,,"Fish, Wahoo",,Histamine,Histamine,,Confirmed,2,0,0
2010,June,Multistate,Private Home/Residence,"Cheese, Pasteurized",,Listeria monocytogenes,Listeria,,Confirmed,34,32,4
2010,January,Multistate,Hospital,"Ice Cream, Commercial",,Listeria monocytogenes,Listeria,,Confirmed,10,10,3
2010,January,Texas,,"Celery, Unspecified",,Listeria monocytogenes,Listeria,,Confirmed,10,10,5
2010,March,Multistate,Private Home/Residence,"Mexican Style Cheese, Pasteurized",,Listeria monocytogenes,Listeria,,Confirmed,6,4,1
2010,December,Washington,Hospital,,,Listeria monocytogenes,Listeria,,Confirmed,4,4,0
2010,June,Washington,,"Sushi, Unspecified",,Listeria monocytogenes,Listeria,,Confirmed,2,1,0
2010,June,Pennsylvania,Private Home/Residence,Mushroom Soup,Mushrooms,Mycotoxins,Mycotoxins,,Suspected,6,0,0
2010,February,Colorado,Nursing Home/Assisted Living Facility,,,Norovirus,Norovirus,,Confirmed,71,0,0
2010,November,Minnesota,Fast Food Restaurant,,,Norovirus,Norovirus,,Suspected,63,0,0
2010,May,Illinois,Banquet Facility,Caesar Salad,,Norovirus,Norovirus,,Suspected,53,1,0
2010,January,New York,Office/Indoor Workplace,Green Salad,Leafy Green,Norovirus,Norovirus,,Confirmed,45,2,0
2010,January,New Jersey,Catering Service,,,Norovirus,Norovirus,,Confirmed,36,0,0
2010,December,New Mexico,Restaurant,"Guacamole; Beans, Unspecified",,Norovirus,Norovirus,,Confirmed,36,0,0
2010,December,Pennsylvania,,,,Norovirus,Norovirus,,Suspected,36,,0
2010,February,Florida,Fast Food Restaurant,,,Norovirus,Norovirus,,Confirmed,31,1,0
2010,January,New York,Restaurant,Salads; Tuna Salad; Egg Salad,Leaf Lettuce; Leafy Green,Norovirus,Norovirus,,Confirmed,30,2,0
2010,September,Washington,Banquet Facility,Salads,,Norovirus,Norovirus,,Suspected,30,0,0
2010,June,Minnesota,Banquet Facility,,,Norovirus,Norovirus,,Confirmed,28,1,0
